,timestamp_s,timestamp_ms,imu1_accel_x,imu1_accel_y,imu1_accel_z,imu1_gyro_x,imu1_gyro_y,imu1_gyro_z,imu1_mag_x,imu1_mag_y,imu1_mag_z,imu2_accel_x,imu2_accel_y,imu2_accel_z,imu2_gyro_x,imu2_gyro_y,imu2_gyro_z,imu2_mag_x,imu2_mag_y,imu2_mag_z,high_g_accel_x,high_g_accel_y,high_g_accel_z,baro1_temp,baro1_pres,baro2_temp,baro2_pres,gps_lat,gps_long,gps_alt,battery_voltage,pyro_cont,heading,vtg,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,q_x,q_y,q_z,q_w,state,baro_pres_avg,gps_lat_mod,gps_long_mod,imu1_accel_x_real,imu1_accel_y_real,imu1_accel_z_real,imu2_accel_x_real,imu2_accel_y_real,imu2_accel_z_real,imu1_gyro_x_real,imu1_gyro_y_real,imu1_gyro_z_real,imu2_gyro_x_real,imu2_gyro_y_real,imu2_gyro_z_real,imu1_mag_x_real,imu1_mag_y_real,imu1_mag_z_real,imu2_mag_x_real,imu2_mag_y_real,imu2_mag_z_real,imu_accel_x_avg,imu_accel_y_avg,imu_accel_z_avg,imu_gyro_x_avg,imu_gyro_y_avg,imu_gyro_z_avg,imu_mag_x_avg,imu_mag_y_avg,imu_mag_z_avg,high_g_accel_x_real,high_g_accel_y_real,high_g_accel_z_real,baro_temp_avg
34417,4382844,0,594,-1244,-385,-487,3339,-333,3190,1503,-2438,610,-1256,-417,-393,3235,-396,3330,4207,167,400,-272,-3904,33.7,0.9802615346656798,31.45,0.9912163829262276,3900.056884765625,-7606.26025390625,104.9000015258789,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9857389587959537,39.00094807942708,-76.10433756510416,4.2640098732,-8.9300139432,-2.763710103,4.3788653580000005,-9.016155556800001,-2.9934210726,-0.5949808481125001,4.0793450756625,-0.4068349536375,-0.4801385488875,3.9522855105625,-0.48380372865000004,1.8502,0.87174,-1.41404,1.9314,2.44006,0.09686,4.321437615600001,-8.973084750000002,-2.8785655878,-0.5375596985000001,4.0158152931125,-0.44531934114375005,1.8908,1.6559,-0.65859,11.768,-8.00224,-114.85568,32.575
34418,4382994,0,282,-1065,-338,-953,3446,-1582,2962,1537,-2394,275,-1072,-359,-855,3327,-1671,3175,4230,161,400,-192,-3904,33.71,0.9824228966197878,31.44,0.9911472982975572,3900.056884765625,-7606.26025390625,104.9000015258789,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9867850974586725,39.00094807942708,-76.10433756510416,2.0243279196,-7.6450682070000004,-2.4263221164,1.974078645,-7.6953174816,-2.5770699402,-1.1643054378875,4.210069820525,-1.932771461425,-1.0445762323125,4.0646843566125,-2.0415051277125,1.71796,0.89146,-1.38852,1.8415,2.4534,0.09338,1.9992032823,-7.670192844300001,-2.5016960283,-1.1044408351000001,4.1373770885687495,-1.9871382945687501,1.7797299999999998,1.6724299999999999,-0.64757,11.768,-5.64864,-114.85568,32.575
34419,4383144,0,-14,-1418,-420,-898,3036,-575,2677,1548,-2571,-27,-1424,-435,-813,2916,-682,2848,4287,84,448,-16,-4032,33.7,0.9806661732050334,31.43,0.9911670367628916,3900.056884765625,-7606.26025390625,104.9000015258789,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9859166049839625,39.00094807942708,-76.10433756510416,-0.10049854920000001,-10.1790673404,-3.014956476,-0.1938186306,-10.2221381472,-3.122633493,-1.097110475575,3.70916191965,-0.7024927878125,-0.9932637156375,3.5625547291500004,-0.833217532675,1.55266,0.89784,-1.49118,1.65184,2.48646,0.04872,-0.14715858990000003,-10.200602743800001,-3.0687949845,-1.0451870956062501,3.6358583244,-0.76785516024375,1.60225,1.69215,-0.7212299999999999,13.18016,-0.47072,-118.62144,32.565
34420,4383295,0,-314,-1381,-559,-353,2262,2549,2677,1548,-2571,-317,-1405,-584,-220,2185,2556,2848,4287,84,384,-48,-4016,33.7,0.980824080927708,31.42,0.9916703676289168,3900.056884765625,-7606.26025390625,104.9000015258789,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9862472242783125,39.00094807942708,-76.10433756510416,-2.2540388892000003,-9.9134640318,-4.0127635002,-2.2755742926,-10.085747259,-4.1922251952,-0.43126948538750004,2.763545540925,3.1141810715375002,-0.26877984925000004,2.6694725936875003,3.12273315765,1.55266,0.89784,-1.49118,1.65184,2.48646,0.04872,-2.2648065909,-9.999605645399999,-4.1024943477,-0.35002466731875004,2.71650906730625,3.11845711459375,1.60225,1.69215,-0.7212299999999999,11.29728,-1.41216,-118.15072,32.56
34421,4383445,0,110,-1035,-622,242,2013,2692,2708,1624,-2666,126,-1021,-668,374,1934,2606,2785,4328,-115,368,-96,-4112,33.7,0.9810905502097212,31.41,0.9918282753515916,3900.056884765625,-7606.26025390625,104.9000015258789,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9864594127806564,39.00094807942708,-76.10433756510416,0.789631458,-7.429714173000001,-4.4650069716,0.9044869428000001,-7.329215623800001,-4.7952164904000005,0.295657834175,2.4593356206375003,3.28888797355,0.456925743725,2.362819220225,3.183819487025,1.57064,0.94192,-1.54628,1.6153,2.51024,-0.0667,0.8470592004,-7.3794648984,-4.630111731,0.37629178895000004,2.4110774204312504,3.2363537302875,1.59297,1.72608,-0.80649,10.82656,-2.82432,-120.97504,32.555
34422,4383596,0,57,-1377,-884,-1342,1162,1,2813,1673,-2694,85,-1385,-921,-1214,1073,-81,2944,4370,-77,464,-80,-4016,33.68,0.9812385886997286,31.42,0.9921342215642732,3900.056884765625,-7606.26025390625,104.9000015258789,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9866864051320009,39.00094807942708,-76.10433756510416,0.4091726646,-9.884750160600001,-6.3457655352,0.610169763,-9.942177903000001,-6.6113688438,-1.6395570804250001,1.4196462946750001,0.0012217265875,-1.483176077225,1.3109126283875001,-0.09895985358750001,1.63154,0.97034,-1.56252,1.70752,2.5346,-0.04466,0.5096712138,-9.9134640318,-6.4785671895,-1.561366578825,1.3652794615312502,-0.048869063500000004,1.66953,1.7524700000000002,-0.8035899999999999,13.65088,-2.3536,-118.15072,32.55
34423,4383746,0,-342,-1325,-645,-3259,131,-785,2756,1746,-2900,-345,-1325,-655,-3171,-3,-1002,2875,4424,-261,448,-32,-3984,33.68,0.9813471502590674,31.4,0.992232913890945,3900.056884765625,-7606.26025390625,104.9000015258789,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9867900320750063,39.00094807942708,-76.10433756510416,-2.4550359876,-9.511469835,-4.630111731,-2.4765713910000002,-9.511469835,-4.701896409000001,-3.9816069486625003,0.1600461829625,-0.9590553711875001,-3.8740950089625,-0.0036651797625,-1.224170040675,1.59848,1.01268,-1.682,1.6675,2.56592,-0.15138000000000001,-2.4658036893000004,-9.511469835,-4.6660040700000005,-3.9278509788125002,0.0781905016,-1.09161270593125,1.63299,1.7893000000000001,-0.91669,13.18016,-0.94144,-117.20928,32.54
34424,4383896,0,-522,-1374,-275,-1538,-378,612,2756,1746,-2900,-537,-1389,-286,-1408,-466,514,2875,4424,-261,384,48,-3936,33.68,0.9816728349370836,31.41,0.9924302985442882,3900.056884765625,-7606.26025390625,104.9000015258789,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9870515667406858,39.00094807942708,-76.10433756510416,-3.7471601916000004,-9.8632147572,-1.974078645,-3.8548372086000002,-9.9708917742,-2.0530417908,-1.8790154915750001,-0.461812650075,0.7476966715500001,-1.7201910352,-0.569324589775,0.6279674659750001,1.59848,1.01268,-1.682,1.6675,2.56592,-0.15138000000000001,-3.8009987001,-9.9170532657,-2.0135602179000003,-1.7996032633875,-0.515568619925,0.6878320687625001,1.63299,1.7893000000000001,-0.91669,11.29728,1.41216,-115.79712,32.545
34425,4384047,0,-293,-1394,-532,272,-1117,2474,2759,1789,-3065,-295,-1425,-534,362,-1160,2393,2887,4496,-496,448,-16,-4000,33.68,0.981880088823094,31.41,0.9925191216382926,3900.056884765625,-7606.26025390625,104.9000015258789,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9871996052306933,39.00094807942708,-76.10433756510416,-2.1032910654,-10.0067841132,-3.8189448696,-2.117648001,-10.229316615,-3.8333018052,0.3323096318,-1.3646685982375,3.0225515774750003,0.442265024675,-1.4172028415,2.9235917238875,1.60022,1.03762,-1.7777,1.67446,2.60768,-0.28768,-2.1104695332,-10.1180503641,-3.8261233374000003,0.3872873282375,-1.39093571986875,2.9730716506812502,1.63734,1.82265,-1.03269,13.18016,-0.47072,-117.68,32.545
34426,4384197,0,75,-1242,-607,-289,-1925,1459,3000,1805,-3086,93,-1259,-654,-175,-2001,1384,3097,4497,-479,416,-96,-4048,33.69,0.9822255119664446,31.42,0.993091537132988,3900.056884765625,-7606.26025390625,104.9000015258789,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9876585245497163,39.00094807942708,-76.10433756510416,0.538385085,-8.9156570076,-4.3573299546,0.6675975054000001,-9.0376909602,-4.6947179412,-0.3530789837875,-2.3518236809375,1.7824990911625,-0.2138021528125,-2.4446749015875002,1.6908695971,1.74,1.0469,-1.78988,1.79626,2.60826,-0.27782,0.6029912952,-8.9766739839,-4.526023947900001,-0.28344056830000003,-2.3982492912625,1.73668434413125,1.76813,1.82758,-1.03385,12.23872,-2.82432,-119.09216,32.555
34427,4384348,0,198,-1356,-693,-1506,-1801,-967,3104,1817,-3106,223,-1371,-734,-1431,-1912,-1145,3203,4499,-540,400,-144,-4096,33.7,0.982373550456452,31.44,0.9931803602269924,3900.056884765625,-7606.26025390625,104.9000015258789,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9877769553417222,39.00094807942708,-76.10433756510416,1.4213366244,-9.7340023368,-4.9746781854,1.6007983194000002,-9.8416793538,-5.2689953652,-1.8399202407750002,-2.2003295840875,-1.1814096101125,-1.7482907467125002,-2.3359412353,-1.3988769426875,1.80032,1.05386,-1.80148,1.85774,2.60942,-0.3132,1.5110674719000001,-9.7878408453,-5.1218367753,-1.7941054937437502,-2.26813540969375,-1.2901432764,1.82903,1.8316400000000002,-1.05734,11.768,-4.23648,-120.50432,32.57
34428,4384498,0,-20,-1478,-416,-1704,-914,-2019,3104,1817,-3106,-24,-1498,-432,-1627,-1061,-2171,3203,4499,-540,384,-32,-3888,33.7,0.9825215889464596,31.44,0.9934468295090056,3900.056884765625,-7606.26025390625,104.9000015258789,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9879842092277327,39.00094807942708,-76.10433756510416,-0.143569356,-10.6097754084,-2.9862426048,-0.1722832272,-10.7533447644,-3.1010980896,-2.0818221051,-1.116658100975,-2.4666659801625,-1.9877491578625002,-1.2962519093375,-2.6523684214625,1.80032,1.05386,-1.80148,1.85774,2.60942,-0.3132,-0.1579262916,-10.681560086400001,-3.0436703472,-2.0347856314812502,-1.2064550051562501,-2.5595172008125,1.82903,1.8316400000000002,-1.05734,11.29728,-0.94144,-114.38496,32.57
34429,4384648,0,-115,-1319,-353,-296,-121,37,2918,1825,-3259,-131,-1335,-355,-209,-221,-45,3010,4531,-728,496,-16,-4032,33.69,0.9826202812731312,31.44,0.993584998766346,3900.056884765625,-7606.26025390625,104.9000015258789,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9881026400197386,39.00094807942708,-76.10433756510416,-0.825523797,-9.4683990282,-2.5339991334,-0.9403792818000001,-9.583254513,-2.548356069,-0.3616310699,-0.1478289170875,0.0452038837375,-0.2553408567875,-0.2700015758375,-0.0549776964375,1.69244,1.0585,-1.89022,1.7458,2.62798,-0.42224,-0.8829515394,-9.5258267706,-2.5411776012000002,-0.30848596334375,-0.2089152464625,-0.004886906350000001,1.71912,1.84324,-1.15623,14.59232,-0.47072,-118.62144,32.565
34430,4384799,0,131,-1347,-472,360,451,1942,2899,1841,-3305,137,-1361,-491,464,387,1879,3016,4514,-795,448,-144,-3904,33.7,0.9828966197878116,31.43,0.9933678756476684,3900.056884765625,-7606.26025390625,104.9000015258789,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.98813224771774,39.00094807942708,-76.10433756510416,0.9403792818000001,-9.6693961266,-3.3882368016,0.9834500886,-9.7698946758,-3.5246276898,0.4398215715,0.5509986909625,2.3725930329250002,0.5668811366000001,0.4728081893625,2.2956242579125,1.68142,1.06778,-1.9169,1.74928,2.6181200000000002,-0.4611,0.9619146852,-9.719645401200001,-3.4564322457000003,0.5033513540500001,0.5119034401625,2.33410864541875,1.71535,1.84295,-1.189,13.18016,-4.23648,-114.85568,32.565
34431,4384949,0,526,-1310,-509,-731,1390,735,3057,1839,-3298,544,-1311,-542,-617,1307,642,3175,4535,-760,496,-176,-4064,33.7,0.9830150505798174,31.46,0.9937429064890204,3900.056884765625,-7606.26025390625,104.9000015258789,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9883789785344189,39.00094807942708,-76.10433756510416,3.7758740628000003,-9.403792818000001,-3.6538401102,3.9050864832000003,-9.4109712858,-3.8907295476000003,-0.8930821354625,1.6981999566250001,0.8979690418125,-0.7538053044875,1.5967966498625001,0.784348469175,1.77306,1.06662,-1.91284,1.8415,2.6303,-0.4408,3.8404802730000003,-9.4073820519,-3.7722848289,-0.823443719975,1.6474983032437502,0.8411587554937501,1.80728,1.84846,-1.17682,14.59232,-5.17792,-119.56288,32.58
34432,4385099,0,435,-1339,-128,-1612,2544,-1347,3057,1839,-3298,437,-1347,-135,-1513,2416,-1472,3175,4535,-760,480,-304,-3952,33.7,0.9833802121885024,31.45,0.9939698988403652,3900.056884765625,-7606.26025390625,104.9000015258789,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9886750555144338,39.00094807942708,-76.10433756510416,3.122633493,-9.6119683842,-0.9188438784,3.1369904286000003,-9.6693961266,-0.969093153,-1.96942325905,3.1080724386000003,-1.6456657133625001,-1.8484723268875,2.9516914354000003,-1.7983815368,1.77306,1.06662,-1.91284,1.8415,2.6303,-0.4408,3.1298119608,-9.640682255400002,-0.9439685157,-1.9089477929687502,3.0298819370000003,-1.72202362508125,1.80728,1.84846,-1.17682,14.1216,-8.94368,-116.26784,32.575
34433,4385249,0,268,-1352,100,-856,3828,-578,2992,1830,-3442,243,-1357,93,-762,3707,-674,3089,4529,-868,448,-64,-3872,33.7,0.9833802121885024,31.48,0.9937922526523564,3900.056884765625,-7606.26025390625,104.9000015258789,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9885862324204293,39.00094807942708,-76.10433756510416,1.9238293704,-9.7052884656,0.71784678,1.7443676754000002,-9.7411808046,0.6675975054000001,-1.0457979589000002,4.67676937695,-0.706157967575,-0.930955659675,4.5289404598625005,-0.823443719975,1.73536,1.0614,-1.99636,1.79162,2.62682,-0.50344,1.8340985229000002,-9.7232346351,0.6927221427000001,-0.9883768092875,4.60285491840625,-0.764800843775,1.76349,1.84411,-1.2499,13.18016,-1.88288,-113.91424,32.59
34434,4385399,0,574,-1359,-1,1110,5071,986,2920,1839,-3544,570,-1369,-6,1210,4986,963,3095,4528,-946,384,-208,-3792,33.71,0.9853540587219344,31.48,0.9940981988650384,3900.056884765625,-7606.26025390625,104.9000015258789,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9897261287934864,39.00094807942708,-76.10433756510416,4.1204405172000005,-9.755537740200001,-0.0071784678,4.091726646000001,-9.8273224182,-0.0430708068,1.356116512125,6.1953755252125005,1.204622415275,1.4782891708750001,6.091528765275,1.1765227037625001,1.6936,1.06662,-2.05552,1.7951,2.62624,-0.5486800000000001,4.1060835816,-9.791430079200001,-0.0251246373,1.4172028415,6.14345214524375,1.19057255951875,1.7443499999999998,1.84643,-1.3021,11.29728,-6.11936,-111.56064,32.595
34435,4385550,0,710,-1375,-353,1154,6468,602,3092,1864,-3413,718,-1387,-376,1287,6384,629,3095,4528,-946,384,-224,-4064,33.7,0.9836861584011845,31.49,0.9940488527017024,3900.056884765625,-7606.26025390625,104.9000015258789,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9888675055514434,39.00094807942708,-76.10433756510416,5.096712138,-9.870393225,-2.5339991334,5.1541398804,-9.9565348386,-2.6991038928,1.4098724819750001,7.90212756795,0.735479405675,1.5723621181125,7.7995025346,0.7684660235375,1.79336,1.08112,-1.97954,1.7951,2.62624,-0.5486800000000001,5.1254260092,-9.9134640318,-2.6165515131,1.49111730004375,7.850815051275,0.75197271460625,1.79423,1.8536800000000002,-1.26411,11.29728,-6.59008,-119.56288,32.595
34436,4385700,0,665,-1311,-522,-327,7475,127,3092,1864,-3413,668,-1325,-551,-182,7366,113,3219,4535,-831,448,-208,-4016,33.71,0.9855317049099432,31.5,0.9941278065630396,3900.056884765625,-7606.26025390625,104.9000015258789,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9898297557364915,39.00094807942708,-76.10433756510416,4.773681087,-9.4109712858,-3.7471601916000004,4.7952164904000005,-9.511469835,-3.9553357578000004,-0.3995045941125,9.132406241562501,0.1551592766125,-0.222354238925,8.999238043525,0.13805510438750002,1.79336,1.08112,-1.97954,1.86702,2.6303,-0.48198,4.784448788700001,-9.461220560400001,-3.8512479747000006,-0.31092941651875,9.065822142543752,0.1466071905,1.83019,1.8557100000000002,-1.23076,13.18016,-6.11936,-118.15072,32.605000000000004
34437,4385850,0,579,-1229,-556,-596,7526,256,3121,1847,-3383,573,-1246,-565,-475,7439,227,3257,4535,-789,416,-176,-4048,33.7,0.9833900814211696,31.49,0.9939501603750308,3900.056884765625,-7606.26025390625,104.9000015258789,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9886701208981001,39.00094807942708,-76.10433756510416,4.156332856200001,-8.8223369262,-3.9912280968,4.1132620494,-8.944370878800001,-4.0558343070000005,-0.72814904615,9.194714297525,0.3127620064,-0.5803201290625001,9.0884240844125,0.2773319353625,1.81018,1.07126,-1.96214,1.88906,2.6303,-0.45762,4.134797452800001,-8.883353902500001,-4.0235312019,-0.6542345876062501,9.141569190968749,0.29504697088125,1.8496199999999998,1.85078,-1.20988,12.23872,-5.17792,-119.09216,32.595
34438,4386001,0,393,-1231,-677,383,6814,-358,3164,1829,-3357,403,-1225,-694,508,6694,-374,3307,4539,-813,464,-208,-4112,33.69,0.9834098198865038,31.48,0.9939501603750308,3900.056884765625,-7606.26025390625,104.9000015258789,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9886799901307672,39.00094807942708,-76.10433756510416,2.8211378454,-8.8366938618,-4.8598227006000005,2.8929225234000002,-8.793623055000001,-4.9818566532,0.4679212830125,8.324844967225001,-0.437378118325,0.62063710645,8.178237776725,-0.456925743725,1.83512,1.06082,-1.94706,1.91806,2.63262,-0.47154,2.8570301844,-8.815158458400001,-4.9208396769,0.54427919473125,8.251541371975001,-0.447151931025,1.8765900000000002,1.8467200000000001,-1.2093,13.65088,-6.11936,-120.97504,32.585
34439,4386151,0,119,-1169,-867,608,4275,-670,3123,1821,-3307,113,-1176,-873,713,4139,-714,3307,4539,-813,368,-48,-4128,33.68,0.9838638045891932,31.47,0.9941968911917098,3900.056884765625,-7606.26025390625,104.9000015258789,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9890303478904515,39.00094807942708,-76.10433756510416,0.8542376682,-8.3916288582,-6.2237315826,0.8111668614,-8.441878132800001,-6.2668023894000005,0.7428097652000001,5.2228811615625,-0.818556813625,0.8710910568875,5.056726345662501,-0.8723127834750001,1.81134,1.05618,-1.91806,1.91806,2.63262,-0.47154,0.8327022648,-8.4167534955,-6.245266986000001,0.80695041104375,5.139803753612501,-0.84543479855,1.8647,1.8444,-1.1948,10.82656,-1.41216,-121.44576,32.575
34440,4386302,0,6,-1010,-885,481,-370,218,3123,1821,-3307,4,-1016,-899,545,-517,153,3202,4521,-690,352,-16,-4096,33.69,0.9842092277325438,31.45,0.9944238835430546,3900.056884765625,-7606.26025390625,104.9000015258789,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9893165556377992,39.00094807942708,-76.10433756510416,0.0430708068,-7.250252478,-6.352944003,0.0287138712,-7.2933232848000005,-6.4534425522,0.5876504885875,-0.452038837375,0.26633639607500004,0.6658409901875,-0.6316326457375,0.18692416788750002,1.81134,1.05618,-1.91806,1.85716,2.62218,-0.4002,0.035892339,-7.2717878814,-6.4031932776,0.6267457393875,-0.54183574155625,0.22663028198125001,1.83425,1.83918,-1.15913,10.35584,-0.47072,-120.50432,32.57
34441,4386452,0,244,-1031,-857,-265,-4099,606,3075,1837,-3237,245,-1035,-894,-222,-4211,469,3221,4529,-649,416,-160,-4000,33.67,0.9842881815938812,31.44,0.9948877374784112,3900.056884765625,-7606.26025390625,104.9000015258789,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9895879595361462,39.00094807942708,-76.10433756510416,1.7515461432000001,-7.4010003018,-6.1519469046,1.758724611,-7.429714173000001,-6.4175502132,-0.32375754568750004,-5.0078572821625,0.740366312025,-0.27122330242500003,-5.1446906599625,0.5729897695375,1.7835,1.06546,-1.87746,1.86818,2.62682,-0.37642,1.7551353771000002,-7.4153572374,-6.2847485589000005,-0.29749042405625004,-5.0762739710625,0.65667804078125,1.82584,1.8461400000000001,-1.1269399999999998,12.23872,-4.7072,-117.68,32.555
34442,4386602,0,216,-976,-667,-7,-4081,-416,3161,1834,-3270,223,-978,-686,24,-4184,-551,3285,4529,-647,384,-80,-4016,33.68,0.9841993584998766,31.42,0.9952232913890944,3900.056884765625,-7606.26025390625,104.9000015258789,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9897113249444855,39.00094807942708,-76.10433756510416,1.5505490448,-7.0061845728000005,-4.7880380226,1.6007983194000002,-7.0205415084,-4.924428910800001,-0.008552086112500001,-4.9858662035875,-0.5082382604,0.0293214381,-5.1117040421,-0.6731713497125,1.83338,1.06372,-1.8966,1.9053,2.62682,-0.37526,1.5756736821000001,-7.0133630406,-4.856233466700001,0.010384675993749998,-5.04878512284375,-0.59070480505625,1.86934,1.84527,-1.13593,11.29728,-2.3536,-118.15072,32.55
34443,4386753,0,232,-1266,-723,137,-3188,-432,3173,1847,-3248,249,-1280,-758,186,-3292,-551,3285,4529,-647,448,-112,-4032,33.66,0.9844362200838884,31.39,0.9930717986676536,3900.056884765625,-7606.26025390625,104.9000015258789,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.988754009375771,39.00094807942708,-76.10433756510416,1.6654045296,-9.0879402348,-5.1900322194,1.7874384822,-9.188438784,-5.4412785924,0.1673765424875,-3.89486436095,-0.5277858858000001,0.227241145275,-4.02192392605,-0.6731713497125,1.84034,1.07126,-1.88384,1.9053,2.62682,-0.37526,1.7264215058999999,-9.1381895094,-5.315655405899999,0.19730884388125,-3.9583941435000005,-0.60047861775625,1.87282,1.84904,-1.12955,13.18016,-3.29504,-118.62144,32.525
34444,4386903,0,151,-1111,-618,-215,-2491,223,3173,1847,-3248,151,-1118,-647,-153,-2592,101,3251,4525,-673,384,-96,-3968,33.66,0.984653343202566,31.42,0.995381199111769,3900.056884765625,-7606.26025390625,104.9000015258789,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9900172711571675,39.00094807942708,-76.10433756510416,1.0839486378,-7.975277725800001,-4.4362931004,1.0839486378,-8.0255270004,-4.6444686666,-0.2626712163125,-3.0433209294625003,0.2724450290125,-0.18692416788750002,-3.1667153148000002,0.12339438533750001,1.84034,1.07126,-1.88384,1.88558,2.6245,-0.39034,1.0839486378,-8.000402363100001,-4.5403808835,-0.2247976921,-3.1050181221312503,0.19791970717500001,1.8629600000000002,1.84788,-1.13709,11.29728,-2.82432,-116.73856,32.54
34445,4387054,0,222,-1097,-547,-344,-2302,905,3115,1834,-3243,224,-1100,-568,-273,-2381,801,3283,4537,-717,352,-176,-3952,33.68,0.9845645201085615,31.41,0.9957364914877868,3900.056884765625,-7606.26025390625,104.9000015258789,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9901505057981741,39.00094807942708,-76.10433756510416,1.5936198516,-7.874779176600001,-3.9266218866,1.6079767872000001,-7.89631458,-4.0773697104,-0.4202739461,-2.8124146044250002,1.1056625616875,-0.33353135838750003,-2.9089310048375,0.9786029965875,1.8067,1.06372,-1.88094,1.90414,2.63146,-0.41586,1.6007983194,-7.8855468783000005,-4.0019957985,-0.37690265224375,-2.86067280463125,1.0421327791375,1.85542,1.84759,-1.1484,10.35584,-5.17792,-116.26784,32.545
34446,4387204,0,308,-1299,-614,-420,-1940,399,3178,1821,-3289,314,-1310,-643,-354,-2038,278,3283,4537,-717,416,-96,-4064,33.69,0.9849790278805824,31.4,0.9960128300024672,3900.056884765625,-7606.26025390625,104.9000015258789,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9904959289415248,39.00094807942708,-76.10433756510416,2.2109680824,-9.3248296722,-4.4075792292000004,2.2540388892000003,-9.403792818000001,-4.6157547954,-0.51312516675,-2.37014957975,0.4874689084125,-0.432491211975,-2.489878785325,0.339639991325,1.84324,1.05618,-1.90762,1.90414,2.63146,-0.41586,2.2325034858,-9.364311245100001,-4.5116670123,-0.4728081893625,-2.4300141825375,0.41355444986875,1.8736899999999999,1.84382,-1.16174,12.23872,-2.82432,-119.56288,32.545
