loc,time,ax,ay,az,temp,press,alt,avalt,avaltdelta,state,wx_raw,wy_raw,wz_raw,pyro
12944576, 5028087, -0.43, -1.05, 0.19, 1700.50, 101317.03, 18.10, 18.01, 0, 2, 670, -429, -245, 34
12944640, 5028188, -0.33, -0.90, 0.28, 1700.72, 101317.55, 18.05, 18.01, 0, 2, 481, -163, 55, 34
12944704, 5028286, -0.28, -0.86, 0.28, 1700.89, 101321.13, 17.76, 18.01, 0, 2, -623, 346, 79, 34
12944768, 5028388, -0.27, -0.88, 0.19, 1700.81, 101318.61, 17.97, 17.98, 0, 2, -816, 587, -85, 34
12944832, 5028489, -0.32, -0.92, 0.14, 1700.58, 101320.13, 17.84, 17.97, 0, 2, -444, 365, -301, 34
12944896, 5028587, -0.32, -1.07, 0.24, 1700.69, 101322.14, 17.67, 17.97, 0, 2, 548, 23, -742, 34
12944960, 5028689, -0.24, -0.93, 0.18, 1701.39, 101318.78, 17.95, 17.96, 0, 2, 126, 21, -302, 34
12945024, 5028790, -0.26, -1.03, 0.15, 1700.86, 101316.97, 18.10, 17.93, 0, 2, 439, -122, -53, 34
12945088, 5028888, -0.29, -0.90, 0.15, 1701.14, 101318.47, 17.98, 17.94, 0, 2, 1149, -570, 57, 34
12945152, 5028990, -0.30, -0.92, 0.22, 1700.83, 101320.42, 17.81, 17.94, 0, 2, 1406, -957, 305, 34
12945216, 5029091, -0.36, -0.89, 0.27, 1700.67, 101316.24, 18.16, 17.91, 0, 2, 952, -741, 773, 34
12945280, 5029191, -0.39, -1.03, 0.29, 1700.81, 101320.36, 17.82, 17.94, 0, 2, -1067, -782, 382, 34
12945344, 5029289, -0.33, -0.90, 0.23, 1700.78, 101314.74, 18.29, 17.95, 0, 2, -1613, -742, 121, 34
12945408, 5029390, -0.29, -0.93, 0.32, 1700.67, 101319.16, 17.92, 17.96, 0, 2, -519, -684, 155, 34
12945472, 5029488, -0.24, -0.93, 0.33, 1701.06, 101320.64, 17.80, 17.95, 0, 2, 245, -482, 194, 34
12945536, 5029588, -0.22, -0.90, 0.33, 1700.89, 101324.07, 17.51, 17.92, 0, 2, 381, -293, 357, 34
12945600, 5029689, -0.30, -0.90, 0.32, 1700.75, 101317.02, 18.10, 17.91, 0, 2, -143, -92, 164, 34
12945664, 5029789, -0.34, -0.99, 0.28, 1700.55, 101315.99, 18.18, 17.91, 0, 2, -28, -98, -8, 34
12945728, 5029890, -0.38, -1.14, 0.43, 1700.86, 101318.14, 18.00, 17.92, 0, 2, 553, -242, -565, 34
12945792, 5029988, -0.24, -0.87, 0.35, 1700.92, 101317.39, 18.07, 17.92, 0, 2, 1091, -162, -3, 34
12945856, 5030088, -0.26, -0.80, 0.40, 1701.17, 101319.46, 17.89, 17.95, 0, 2, 560, -12, 97, 34
12945920, 5030189, -0.29, -0.75, 0.30, 1701.00, 101318.19, 18.00, 17.94, 0, 2, 184, 3, 265, 34
12945984, 5030287, -0.34, -0.85, 0.33, 1701.03, 101318.53, 17.97, 17.94, 0, 2, 284, -93, 110, 34
12946048, 5030387, -0.39, -0.85, 0.35, 1700.78, 101314.74, 18.29, 17.95, 0, 2, 691, -135, 266, 34
12946112, 5030490, -0.30, -0.82, 0.52, 1700.89, 101316.16, 18.17, 17.97, 0, 2, -403, -189, -6, 34
12946176, 5030588, -0.23, -0.81, 0.44, 1700.97, 101321.91, 17.69, 17.98, 0, 2, -2134, -139, -409, 34
12946240, 5030688, -0.21, -0.88, 0.37, 1700.86, 101315.50, 18.22, 17.99, 0, 2, -229, -22, -263, 34
12946304, 5030791, -0.22, -0.88, 0.44, 1701.06, 101319.17, 17.92, 18.00, 0, 2, 118, 36, -86, 34
12946368, 5030889, -0.25, -0.81, 0.34, 1700.83, 101322.75, 17.62, 17.99, 0, 2, 311, 252, -10, 34
12946432, 5030989, -0.36, -1.03, 0.42, 1700.97, 101316.92, 18.11, 17.97, 0, 2, 263, 454, 109, 34
12946496, 5031092, -0.32, -0.93, 0.46, 1700.92, 101315.64, 18.21, 17.99, 0, 2, 1083, 695, 154, 34
12946560, 5031190, -0.33, -0.91, 0.47, 1700.83, 101321.88, 17.69, 17.99, 0, 2, -602, 760, -284, 34
12946624, 5031290, -0.23, -0.85, 0.38, 1701.03, 101321.17, 17.75, 17.98, 0, 2, 189, 563, -405, 34
12946688, 5031393, -0.26, -0.78, 0.41, 1700.83, 101316.61, 18.13, 17.96, 0, 2, 688, 446, -294, 34
12946752, 5031493, -0.33, -0.85, 0.46, 1700.72, 101315.50, 18.22, 17.97, 0, 2, 474, 522, -52, 34
12946816, 5031593, -0.38, -0.86, 0.42, 1700.97, 101317.52, 18.05, 17.99, 0, 2, 486, 572, 212, 34
12946880, 5031694, -0.37, -0.91, 0.52, 1700.67, 101316.24, 18.16, 18.01, 0, 2, -202, 621, 134, 34
12946944, 5031794, -0.39, -0.87, 0.35, 1701.09, 101320.71, 17.79, 18.02, 0, 2, -1246, 386, -561, 34
12947008, 5031895, -0.35, -0.94, 0.41, 1700.86, 101311.11, 18.59, 18.00, 0, 2, -660, 351, -537, 34
12947072, 5031993, -0.28, -0.82, 0.44, 1700.83, 101314.86, 18.28, 18.03, 0, 2, 620, 446, -441, 34
12947136, 5032093, -0.25, -0.85, 0.36, 1700.97, 101315.47, 18.23, 18.04, 0, 2, 521, 516, -456, 34
12947200, 5032194, -0.29, -1.01, 0.39, 1700.89, 101315.58, 18.22, 18.05, 0, 2, -88, 647, -226, 34
12947264, 5032294, -0.30, -1.02, 0.39, 1700.83, 101314.86, 18.28, 18.07, 0, 2, 470, 739, -161, 34
12947328, 5032392, -0.29, -0.80, 0.33, 1701.09, 101319.24, 17.91, 18.08, 0, 2, -199, 685, -232, 34
12947392, 5032495, -0.28, -0.87, 0.32, 1700.75, 101315.27, 18.24, 18.06, 0, 2, -71, 416, -309, 34
12947456, 5032593, -0.30, -0.88, 0.29, 1701.09, 101318.94, 17.94, 18.07, 0, 2, 380, 224, -18, 34
12947520, 5032693, -0.34, -0.87, 0.38, 1700.72, 101319.89, 17.86, 18.08, 0, 2, 529, -59, 244, 34
12947584, 5032796, -0.39, -0.88, 0.36, 1700.97, 101316.92, 18.11, 18.06, 0, 2, -580, 34, 699, 34
12947648, 5032894, -0.39, -0.89, 0.36, 1700.86, 101317.85, 18.03, 18.07, 0, 2, 48, -95, 327, 34
12947712, 5032992, -0.39, -0.89, 0.37, 1701.03, 101318.83, 17.95, 18.09, 0, 2, -1641, -178, -259, 34
12947776, 5033093, -0.36, -0.87, 0.33, 1700.83, 101313.11, 18.42, 18.08, 0, 2, -796, -163, -234, 34
12947840, 5033193, -0.34, -0.90, 0.31, 1701.14, 101317.30, 18.07, 18.09, 0, 2, -35, -58, 19, 34
12947904, 5033293, -0.39, -0.94, 0.31, 1701.14, 101317.30, 18.07, 18.11, 0, 2, 184, 94, -9, 34
12947968, 5033392, -0.42, -0.90, 0.29, 1700.92, 101315.35, 18.24, 18.13, 0, 2, 1010, 241, 36, 34
12948032, 5033492, -0.45, -1.02, 0.30, 1700.83, 101321.30, 17.74, 18.13, 0, 2, 697, 374, -695, 34
12948096, 5033592, -0.29, -0.91, 0.33, 1700.83, 101316.91, 18.11, 18.11, 0, 2, -188, 642, -285, 34
12948160, 5033691, -0.25, -0.93, 0.36, 1700.72, 101317.25, 18.08, 18.11, 0, 2, 405, 929, -55, 34
12948224, 5033791, -0.28, -0.90, 0.26, 1700.89, 101319.97, 17.85, 18.11, 0, 2, -207, 962, -83, 34
12948288, 5033893, -0.30, -0.86, 0.19, 1700.95, 101321.55, 17.72, 18.11, 0, 2, 245, 352, -167, 34
12948352, 5033994, -0.36, -0.83, 0.24, 1701.09, 101313.67, 18.37, 18.07, 0, 2, 592, 21, 121, 34
12948416, 5034092, -0.42, -0.86, 0.25, 1701.00, 101317.89, 18.03, 18.07, 0, 2, 283, -80, 122, 34
12948480, 5034194, -0.50, -1.16, 0.29, 1700.83, 101316.61, 18.13, 18.06, 0, 2, -1291, -114, -561, 34
12948544, 5034295, -0.25, -0.87, 0.35, 1700.86, 101319.60, 17.88, 18.06, 0, 2, 181, 47, -75, 34
12948608, 5034393, -0.30, -0.92, 0.31, 1700.97, 101319.27, 17.91, 18.04, 0, 2, -486, 138, -201, 34
12948672, 5034496, -0.28, -0.91, 0.24, 1700.83, 101318.96, 17.94, 18.04, 0, 2, -76, 91, -15, 34
12948736, 5034594, -0.34, -0.90, 0.22, 1701.00, 101318.19, 18.00, 18.02, 0, 2, 535, 82, 41, 34
12948800, 5034694, -0.34, -0.89, 0.26, 1700.83, 101317.78, 18.03, 18.03, 0, 2, 538, 224, -32, 34
12948864, 5034792, -0.40, -1.03, 0.28, 1701.11, 101322.52, 17.64, 18.03, 0, 2, -150, 351, 21, 34
12948928, 5034893, -0.41, -0.98, 0.25, 1700.75, 101322.00, 17.68, 18.01, 0, 2, -278, 285, -280, 34
12948992, 5034991, -0.33, -0.83, 0.23, 1701.06, 101316.25, 18.16, 17.99, 0, 2, -766, 120, -269, 34
12949056, 5035091, -0.32, -0.90, 0.21, 1700.95, 101318.05, 18.01, 18.00, 0, 2, 914, -5, 52, 34
12949120, 5035192, -0.35, -0.93, 0.24, 1701.09, 101320.71, 17.79, 17.98, 0, 2, 287, 83, -91, 34
12949184, 5035292, -0.35, -0.91, 0.18, 1700.69, 101315.13, 18.26, 17.97, 0, 2, -5, -161, 95, 34
12949248, 5035393, -0.36, -0.93, 0.33, 1700.50, 101320.55, 17.80, 17.98, 0, 2, -822, -324, 476, 34
12949312, 5035491, -0.44, -1.01, 0.20, 1700.95, 101320.97, 17.77, 17.96, 0, 2, -1505, -328, 389, 34
12949376, 5035591, -0.33, -1.02, 0.15, 1700.95, 101319.80, 17.87, 17.96, 0, 2, -1820, -391, -251, 34
12949440, 5035692, -0.24, -0.83, 0.15, 1701.06, 101322.39, 17.65, 17.95, 0, 2, -401, -317, -159, 34
12949504, 5035790, -0.20, -0.86, 0.20, 1700.81, 101315.39, 18.23, 17.93, 0, 2, -724, 272, -202, 34
12949568, 5035890, -0.28, -0.99, -0.02, 1700.97, 101317.52, 18.05, 17.94, 0, 2, -478, 550, -110, 34
12949632, 5035993, -0.28, -1.16, -0.00, 1700.83, 101324.22, 17.50, 17.96, 0, 2, 1455, 229, 221, 34
12949696, 5036091, -0.31, -1.01, 0.18, 1700.64, 101317.92, 18.02, 17.92, 0, 2, 2113, 112, 281, 34
12949760, 5036191, -0.33, -0.82, 0.12, 1700.72, 101318.14, 18.00, 17.92, 0, 2, 184, 416, 181, 34
12949824, 5036294, -0.35, -0.93, 0.16, 1700.55, 101314.52, 18.31, 17.91, 0, 2, 1271, 525, -535, 34
12949888, 5036392, -0.32, -0.88, 0.17, 1700.64, 101312.66, 18.46, 17.93, 0, 2, -450, 492, -347, 34
12949952, 5036492, -0.28, -0.74, 0.08, 1700.67, 101317.69, 18.04, 17.96, 0, 2, -1096, 623, -362, 34
12950016, 5036595, -0.37, -1.01, 0.11, 1700.75, 101319.66, 17.88, 17.96, 0, 2, -1668, 793, -394, 34
12950080, 5036693, -0.41, -0.98, 0.12, 1700.95, 101316.58, 18.13, 17.96, 0, 2, 245, 175, 97, 34
12950144, 5036793, -0.44, -0.97, 0.14, 1700.53, 101313.58, 18.39, 17.96, 0, 2, -305, 190, 59, 34
12950208, 5036896, -0.42, -1.01, 0.02, 1700.67, 101318.86, 17.94, 18.00, 0, 2, -539, 240, -475, 34
12950272, 5036994, -0.34, -1.03, -0.03, 1700.89, 101314.11, 18.34, 18.01, 0, 2, -284, -18, -386, 34
12950336, 5037094, -0.29, -1.02, -0.06, 1700.78, 101315.33, 18.24, 18.02, 0, 2, 739, -186, -222, 34
12950400, 5037197, -0.22, -0.98, 0.06, 1700.61, 101319.33, 17.90, 18.03, 0, 2, 520, 28, -75, 34
12950464, 5037297, -0.21, -0.99, -0.08, 1700.53, 101318.27, 17.99, 18.04, 0, 2, -801, 221, -53, 34
12950528, 5037398, -0.27, -1.04, -0.11, 1700.53, 101311.25, 18.58, 18.03, 0, 2, -438, 103, -60, 34
12950592, 5037498, -0.26, -1.03, -0.14, 1700.55, 101321.53, 17.72, 18.07, 0, 2, -449, 108, 49, 34
12950656, 5037598, -0.30, -0.99, -0.02, 1700.41, 101318.28, 17.99, 18.06, 0, 2, 1255, 188, -159, 34
12950720, 5037699, -0.27, -1.00, 0.05, 1700.75, 101318.49, 17.98, 18.07, 0, 2, -208, 324, -155, 34
12950784, 5037797, -0.22, -0.90, 0.06, 1700.47, 101323.69, 17.54, 18.09, 0, 2, -57, 148, -175, 34
12950848, 5037897, -0.18, -0.88, 0.03, 1700.55, 101322.71, 17.62, 18.05, 0, 2, 297, -119, -286, 34
12950912, 5037998, -0.25, -1.02, 0.00, 1700.39, 101323.21, 17.58, 18.03, 0, 2, 176, -72, -25, 34
12950976, 5038096, -0.27, -1.15, -0.13, 1700.53, 101314.46, 18.31, 18.03, 0, 2, -1020, -116, 386, 34
12951040, 5038198, -0.28, -1.06, -0.01, 1700.16, 101322.39, 17.65, 18.05, 0, 2, -296, -474, 298, 34
12951104, 5038301, -0.24, -0.95, -0.03, 1700.19, 101315.16, 18.25, 18.03, 0, 2, -388, -661, 7, 34
12951168, 5038399, -0.27, -0.84, -0.07, 1700.08, 101315.21, 18.25, 18.03, 0, 2, 149, -756, -168, 34
12951232, 5038501, -0.29, -0.92, -0.04, 1700.02, 101316.50, 18.14, 18.02, 0, 2, 638, -625, -183, 34
12951296, 5038604, -0.30, -1.08, -0.07, 1699.91, 101316.28, 18.16, 18.02, 0, 2, 419, -539, 86, 34
12951360, 5038702, -0.28, -0.97, 0.06, 1700.33, 101323.67, 17.54, 18.04, 0, 2, -549, -386, 105, 34
12951424, 5038802, -0.28, -1.02, 0.03, 1700.50, 101319.38, 17.90, 18.01, 0, 2, 381, -395, -22, 34
12951488, 5038905, -0.27, -1.09, 0.13, 1700.36, 101322.27, 17.66, 17.98, 0, 2, 527, -362, -536, 34
12951552, 5039003, -0.28, -0.87, 0.00, 1700.14, 101317.36, 18.07, 17.97, 0, 2, -468, -350, -178, 34
12951616, 5039104, -0.27, -0.98, 0.08, 1700.27, 101317.66, 18.04, 17.95, 0, 2, 912, 49, -53, 34
12951680, 5039204, -0.29, -1.05, 0.05, 1700.19, 101321.89, 17.69, 17.94, 0, 2, -391, 341, 178, 34
12951744, 5039304, -0.25, -0.99, -0.06, 1699.88, 101317.67, 18.04, 17.93, 0, 2, -665, -100, 377, 34
12951808, 5039405, -0.29, -0.93, -0.03, 1700.27, 101316.78, 18.12, 17.94, 0, 2, -600, -596, 416, 34
12951872, 5039503, -0.29, -0.94, -0.03, 1700.19, 101318.38, 17.98, 17.91, 0, 2, 217, -621, 448, 34
12951936, 5039603, -0.34, -1.02, 0.02, 1700.30, 101320.97, 17.77, 17.93, 0, 2, -624, -702, -168, 34
12952000, 5039704, -0.34, -0.90, -0.06, 1700.05, 101314.82, 18.28, 17.92, 0, 2, -714, -906, -409, 34
12952064, 5039802, -0.32, -0.94, -0.04, 1700.19, 101318.38, 17.98, 17.93, 0, 2, 578, -911, -331, 34
12952128, 5039902, -0.32, -1.01, 0.00, 1700.36, 101314.66, 18.30, 17.95, 0, 2, 530, -672, -60, 34
12952192, 5040005, -0.27, -1.03, 0.05, 1700.16, 101316.55, 18.14, 17.99, 0, 2, 590, -286, 107, 34
12952256, 5040103, -0.25, -1.04, 0.08, 1700.16, 101319.17, 17.92, 18.01, 0, 2, -426, -110, 148, 34
12952320, 5040205, -0.27, -0.99, 0.08, 1700.00, 101317.92, 18.02, 17.99, 0, 2, -316, -401, -351, 34
12952384, 5040308, -0.29, -0.89, 0.04, 1700.33, 101317.53, 18.05, 18.01, 0, 2, -656, -522, -474, 34
12952448, 5040406, -0.22, -1.02, 0.07, 1700.02, 101325.28, 17.41, 18.00, 0, 2, 612, -76, -226, 34
12952512, 5040508, -0.28, -1.00, 0.04, 1700.25, 101317.89, 18.03, 17.96, 0, 2, -106, 366, 288, 34
12952576, 5040611, -0.32, -0.99, -0.04, 1700.22, 101319.61, 17.88, 17.96, 0, 2, 51, 114, 356, 34
12952640, 5040709, -0.33, -0.84, -0.07, 1700.27, 101318.55, 17.97, 17.94, 0, 2, -909, -300, 345, 34
12952704, 5040812, -0.33, -0.92, -0.04, 1700.19, 101321.32, 17.74, 17.96, 0, 2, 171, -517, -194, 34
12952768, 5040912, -0.27, -1.05, 0.09, 1700.44, 101317.21, 18.08, 17.95, 0, 2, 582, -488, -403, 34
12952832, 5041012, -0.25, -1.00, 0.09, 1700.19, 101320.42, 17.81, 17.98, 0, 2, 200, -360, -206, 34
12952896, 5041115, -0.22, -0.97, 0.12, 1699.94, 101322.78, 17.62, 17.96, 0, 2, 262, 137, -40, 34
12952960, 5041215, -0.24, -0.92, 0.08, 1700.08, 101323.97, 17.52, 17.94, 0, 2, -138, 578, 10, 34
12953024, 5041315, -0.27, -1.02, 0.08, 1700.19, 101314.28, 18.32, 17.93, 0, 2, -307, 748, 46, 34
12953088, 5041418, -0.30, -1.11, 0.03, 1700.16, 101320.64, 17.80, 17.95, 0, 2, 93, 677, -3, 34
12953152, 5041518, -0.32, -1.16, 0.08, 1700.11, 101315.85, 18.20, 17.93, 0, 2, -353, 661, -320, 34
12953216, 5041618, -0.22, -0.96, -0.04, 1700.02, 101315.63, 18.21, 17.94, 0, 2, -745, 635, 103, 34
12953280, 5041721, -0.22, -0.94, 0.00, 1699.94, 101317.22, 18.08, 17.96, 0, 2, 303, 524, 395, 34
12953344, 5041821, -0.26, -0.90, 0.02, 1699.86, 101313.22, 18.41, 17.95, 0, 2, 625, 424, 304, 34
12953408, 5041922, -0.24, -0.92, -0.12, 1700.25, 101318.19, 18.00, 17.98, 0, 2, 27, 176, 227, 34
12953472, 5042022, -0.29, -0.96, -0.03, 1700.27, 101320.88, 17.78, 17.96, 0, 2, 810, -216, 276, 34
12953536, 5042122, -0.33, -1.01, 0.13, 1699.94, 101320.14, 17.84, 17.94, 0, 2, 652, -178, -355, 34
12953600, 5042223, -0.32, -1.05, 0.09, 1700.19, 101314.88, 18.28, 17.94, 0, 2, -481, 95, -86, 34
12953664, 5042321, -0.35, -0.96, 0.12, 1699.97, 101319.63, 17.88, 17.95, 0, 2, -7, 337, 145, 34
12953728, 5042421, -0.33, -0.93, 0.03, 1700.16, 101319.47, 17.89, 17.94, 0, 2, 113, 516, 230, 34
12953792, 5042522, -0.37, -0.89, 0.03, 1699.88, 101313.86, 18.36, 17.97, 0, 2, -1247, 719, 22, 34
12953856, 5042620, -0.38, -0.93, -0.06, 1700.36, 101315.53, 18.22, 17.98, 0, 2, -2100, 1072, -173, 34
12953920, 5042720, -0.34, -1.13, -0.21, 1700.14, 101320.88, 17.78, 18.00, 0, 2, -1497, 1124, -335, 34
12953984, 5042823, -0.30, -0.96, -0.28, 1700.36, 101319.05, 17.93, 17.99, 0, 2, -1008, 929, 281, 34
12954048, 5042921, -0.35, -0.90, -0.28, 1700.00, 101315.00, 18.27, 18.00, 0, 2, -1425, 896, 430, 34
12954112, 5043021, -0.09, -0.73, -0.52, 1700.14, 101314.14, 18.34, 18.01, 0, 2, -535, 298, 411, 34
12954176, 5043124, -0.17, -0.75, -0.41, 1700.36, 101318.47, 17.98, 18.04, 0, 2, 1353, -550, 117, 34
12954240, 5043222, -0.28, -0.94, -0.41, 1699.77, 101313.32, 18.41, 18.05, 0, 2, 2044, -707, -81, 34
12954304, 5043322, -0.42, -1.08, -0.23, 1700.25, 101308.83, 18.78, 18.10, 0, 2, -245, -399, -456, 34
12954368, 5043425, -0.47, -0.96, -0.20, 1700.08, 101312.28, 18.49, 18.12, 0, 2, -1568, 284, -274, 34
12954432, 5043523, -0.39, -0.83, -0.29, 1700.05, 101317.14, 18.09, 18.16, 0, 2, -1068, 507, 55, 34
12954496, 5043623, -0.33, -0.78, -0.33, 1699.83, 101314.32, 18.32, 18.15, 0, 2, 604, 368, 118, 34
12954560, 5043726, -0.33, -0.90, -0.34, 1700.11, 101319.35, 17.90, 18.16, 0, 2, 2404, -116, 159, 34
12954624, 5043826, -0.39, -0.98, -0.28, 1700.05, 101316.27, 18.16, 18.15, 0, 2, 2795, -391, 76, 34
12954688, 5043927, -0.36, -1.04, 0.02, 1700.02, 101315.05, 18.26, 18.13, 0, 2, 2400, -521, -76, 34
12954752, 5044027, -0.28, -0.85, 0.12, 1699.72, 101314.66, 18.30, 18.15, 0, 2, 3500, -314, -33, 34
12954816, 5044127, -0.30, -0.92, 0.35, 1699.94, 101314.88, 18.28, 18.17, 0, 2, 4378, -316, 327, 34
12954880, 5044228, -0.32, -0.85, 0.46, 1700.05, 101319.19, 17.92, 18.20, 0, 2, 2888, -234, 582, 34
12954944, 5044326, -0.34, -0.69, 0.53, 1699.88, 101316.21, 18.17, 18.18, 0, 2, 946, -157, 652, 34
12955008, 5044426, -0.45, -0.74, 0.59, 1699.97, 101313.77, 18.37, 18.19, 0, 2, -653, -212, 332, 34
12955072, 5044527, -0.39, -0.72, 0.55, 1699.97, 101320.21, 17.83, 18.22, 0, 2, -1671, -253, -128, 34
12955136, 5044625, -0.40, -0.80, 0.63, 1699.97, 101317.58, 18.05, 18.19, 0, 2, 659, -263, 353, 34
12955200, 5044725, -0.32, -0.62, 0.64, 1699.94, 101316.64, 18.13, 18.18, 0, 2, 1346, -359, 405, 34
12955264, 5044826, -0.40, -0.74, 0.57, 1700.11, 101318.47, 17.98, 18.20, 0, 2, 1322, -242, 499, 34
12955328, 5044926, -0.39, -0.69, 0.54, 1700.08, 101316.08, 18.18, 18.20, 0, 2, 1471, -341, 526, 34
12955392, 5045024, -0.43, -0.72, 0.77, 1699.91, 101311.91, 18.52, 18.20, 0, 2, 121, -144, 464, 34
12955456, 5045125, -0.46, -0.62, 0.75, 1700.05, 101313.35, 18.40, 18.21, 0, 2, 330, -299, 153, 34
12955520, 5045225, -0.35, -0.50, 0.84, 1699.83, 101311.10, 18.59, 18.23, 0, 2, -483, 231, 391, 34
12955584, 5045323, -0.31, -0.52, 0.62, 1699.74, 101315.02, 18.26, 18.24, 0, 2, -1631, 309, 36, 34
12955648, 5045424, -0.30, -0.65, 0.60, 1699.83, 101313.72, 18.37, 18.21, 0, 2, -1096, 293, 50, 34
12955712, 5045524, -0.35, -0.68, 0.52, 1699.69, 101317.82, 18.03, 18.20, 0, 2, 49, 41, 240, 34
12955776, 5045624, -0.41, -0.75, 0.58, 1699.69, 101318.69, 17.96, 18.20, 0, 2, -1260, -149, 658, 34
12955840, 5045723, -0.58, -0.73, 0.66, 1699.77, 101313.61, 18.38, 18.18, 0, 2, -1672, -243, 470, 34
12955904, 5045823, -0.47, -0.67, 0.49, 1699.77, 101319.16, 17.92, 18.21, 0, 2, -1745, -501, -9, 34
12955968, 5045923, -0.52, -0.70, 0.50, 1699.91, 101313.96, 18.35, 18.19, 0, 2, -276, -540, 172, 34
12956032, 5046022, -0.46, -0.70, 0.43, 1699.88, 101313.28, 18.41, 18.20, 0, 2, 72, -430, 135, 34
12956096, 5046122, -0.50, -0.75, 0.46, 1700.02, 101312.71, 18.46, 18.21, 0, 2, 794, -226, 155, 34
12956160, 5046224, -0.48, -0.85, 0.58, 1699.77, 101315.94, 18.19, 18.21, 0, 2, -331, 217, 123, 34
12956224, 5046325, -0.45, -0.81, 0.50, 1699.66, 101316.00, 18.18, 18.23, 0, 2, -642, 499, -10, 34
12956288, 5046423, -0.47, -0.75, 0.42, 1700.02, 101316.50, 18.14, 18.23, 0, 2, -837, 331, -257, 34
12956352, 5046525, -0.42, -0.70, 0.37, 1699.72, 101317.58, 18.05, 18.22, 0, 2, -652, -26, -411, 34
12956416, 5046624, -0.42, -0.77, 0.38, 1699.83, 101317.52, 18.05, 18.23, 0, 2, 785, -187, -203, 34
12956480, 5046722, -0.45, -0.87, 0.43, 1699.74, 101311.21, 18.58, 18.23, 0, 2, 926, -57, -55, 34
12956544, 5046822, -0.46, -0.83, 0.55, 1699.88, 101317.38, 18.07, 18.25, 0, 2, 854, 113, 450, 34
12956608, 5046923, -0.43, -0.71, 0.50, 1700.05, 101313.35, 18.40, 18.26, 0, 2, 364, 152, 613, 34
12956672, 5047021, -0.51, -0.66, 0.51, 1699.94, 101319.57, 17.89, 18.27, 0, 2, -838, -84, 351, 34
12956736, 5047121, -0.50, -0.71, 0.48, 1699.58, 101315.49, 18.22, 18.23, 0, 2, -593, -557, -375, 34
12956800, 5047224, -0.50, -0.71, 0.50, 1699.97, 101313.49, 18.39, 18.23, 0, 2, 416, -536, -194, 34
12956864, 5047322, -0.46, -0.81, 0.52, 1699.69, 101313.72, 18.37, 18.22, 0, 2, 620, -243, -77, 34
12956928, 5047422, -0.43, -0.79, 0.55, 1699.77, 101316.83, 18.11, 18.22, 0, 2, 274, 225, 141, 34
12956992, 5047523, -0.39, -0.79, 0.52, 1699.88, 101310.94, 18.60, 18.21, 0, 2, -554, 555, 226, 34
12957056, 5047623, -0.41, -0.72, 0.44, 1700.00, 101318.80, 17.95, 18.24, 0, 2, -332, 478, -38, 34
12957120, 5047724, -0.48, -0.75, 0.40, 1699.83, 101321.33, 17.74, 18.24, 0, 2, -220, 118, -649, 34
12957184, 5047822, -0.46, -0.76, 0.41, 1700.05, 101314.22, 18.33, 18.20, 0, 2, 175, -73, -442, 34
12957248, 5047922, -0.46, -0.97, 0.56, 1700.05, 101312.47, 18.48, 18.22, 0, 2, 256, 55, -161, 34
12957312, 5048023, -0.41, -0.75, 0.47, 1699.94, 101316.05, 18.18, 18.23, 0, 2, -703, 386, 129, 34
12957376, 5048121, -0.42, -0.71, 0.47, 1699.94, 101319.86, 17.86, 18.22, 0, 2, -683, 296, 315, 34
12957440, 5048221, -0.50, -0.71, 0.49, 1699.83, 101313.14, 18.42, 18.19, 0, 2, -521, 172, 182, 34
12957504, 5048322, -0.55, -0.80, 0.44, 1699.86, 101317.02, 18.10, 18.20, 0, 2, -453, -368, -649, 34
12957568, 5048422, -0.49, -0.80, 0.44, 1699.58, 101316.96, 18.10, 18.20, 0, 2, 982, -422, -437, 34
12957632, 5048520, -0.49, -0.98, 0.48, 1700.08, 101317.53, 18.05, 18.20, 0, 2, -100, -73, -117, 34
12957696, 5048623, -0.39, -0.82, 0.43, 1700.11, 101316.72, 18.12, 18.20, 0, 2, 149, 429, 188, 34
12957760, 5048721, -0.37, -0.83, 0.41, 1700.08, 101317.83, 18.03, 18.20, 0, 2, 126, 829, 181, 34
12957824, 5048821, -0.41, -0.77, 0.34, 1700.16, 101315.96, 18.19, 18.17, 0, 2, 120, 790, -87, 34
12957888, 5048924, -0.46, -0.83, 0.32, 1700.00, 101312.66, 18.46, 18.18, 0, 2, 88, 186, -881, 34
12957952, 5049022, -0.41, -0.78, 0.34, 1699.66, 101315.42, 18.23, 18.18, 0, 2, 781, -87, -327, 34
12958016, 5049122, -0.43, -0.95, 0.46, 1699.83, 101315.19, 18.25, 18.20, 0, 2, 172, 87, 49, 34
12958080, 5049225, -0.41, -0.76, 0.49, 1699.58, 101314.03, 18.35, 18.20, 0, 2, -564, 304, 208, 34
12958144, 5049323, -0.47, -0.74, 0.41, 1699.86, 101313.52, 18.39, 18.20, 0, 2, -1163, 339, 336, 34
12958208, 5049423, -0.60, -0.75, 0.41, 1699.80, 101317.17, 18.08, 18.20, 0, 2, -327, 11, 64, 34
12958272, 5049526, -0.46, -0.74, 0.35, 1699.44, 101315.21, 18.25, 18.20, 0, 2, 680, -450, -468, 34
12958336, 5049626, -0.50, -0.94, 0.43, 1699.72, 101323.14, 17.59, 18.18, 0, 2, 489, -518, -317, 34
12958400, 5049726, -0.43, -0.88, 0.46, 1700.00, 101315.88, 18.19, 18.16, 0, 2, 112, -106, 228, 34
